transaction_id,customer_id,product_id,quantity,unit_price,total_amount,discount_amount,tax_amount,shipping_cost,payment_method,transaction_date,order_status,shipping_address,channel
TXN_00003185,CUST_000513,PROD_000400,2,489.25,978.49,19.97,78.28,7.54,PayPal,2025-07-22 14:05:35,Completed,"38502 Lisa Ridge, Robertmouth, HI 59280",Phone
TXN_00003186,CUST_000195,PROD_000349,4,123.68,494.7,10.1,39.58,11.27,Bank Transfer,2025-07-22 14:05:39,Pending,"665 Marsh Vista Apt. 934, Lake Timothyburgh, ID 20989",In-Store
TXN_00003187,CUST_000684,PROD_000495,2,16.81,33.63,1.77,2.69,10.45,Bank Transfer,2025-07-22 14:07:53,Refunded,"580 Johnson Stream Suite 505, New Gregoryview, MO 61250",Website
TXN_00003188,CUST_000032,PROD_000368,3,190.78,572.35,63.59,45.79,11.98,PayPal,2025-07-22 14:06:54,Completed,"8998 Chelsea Shoals, Anthonyview, UT 41000",In-Store
TXN_00003189,CUST_000038,PROD_000268,5,417.96,2089.81,109.99,167.18,2.07,Credit Card,2025-07-22 14:09:41,Refunded,"622 Marie Trail, Lake Samuel, MT 48250",Website
TXN_00003190,CUST_000580,PROD_000026,3,16.56,49.69,1.01,3.98,9.72,Bank Transfer,2025-07-22 14:08:42,Completed,"986 Davis Well, East Matthewside, TN 38490",Phone
TXN_00003191,CUST_000632,PROD_000232,4,351.22,1404.86,73.94,112.39,0.45,Bank Transfer,2025-07-22 14:04:56,Pending,"21816 Debbie Heights, East Kristinport, MP 36343",Mobile App
TXN_00003192,CUST_000115,PROD_000181,1,101.48,101.48,11.28,8.12,11.44,Bank Transfer,2025-07-22 14:10:11,Pending,"818 Nicholas Ford, Robertville, FL 56347",Website
TXN_00003193,CUST_000357,PROD_000020,4,325.36,1301.44,144.6,104.12,2.87,Debit Card,2025-07-22 14:07:59,Completed,"249 Danielle Ports Apt. 265, Sanchezberg, WV 64291",Mobile App
TXN_00003194,CUST_000081,PROD_000440,4,254.94,1019.77,113.31,81.58,1.8,Debit Card,2025-07-22 14:08:09,Refunded,"941 Wendy Flat, Lambland, MH 43957",In-Store
TXN_00003195,CUST_000245,PROD_000235,2,311.41,622.82,69.2,49.83,11.59,Debit Card,2025-07-22 14:05:42,Refunded,"12910 James Mission Apt. 189, Kevinfort, WV 26977",Website
TXN_00003196,CUST_000148,PROD_000371,4,352.63,1410.52,74.24,112.84,11.06,Credit Card,2025-07-22 14:09:10,Refunded,"6153 Mueller Mews, Amybury, HI 87350",In-Store
TXN_00003197,CUST_000043,PROD_000468,5,110.11,550.57,28.98,44.05,3.94,Bank Transfer,2025-07-22 14:09:43,Cancelled,"15447 Jackson Mills Suite 705, Hillton, CA 88474",Mobile App
TXN_00003198,CUST_000703,PROD_000386,1,361.74,361.74,19.04,28.94,3.09,Debit Card,2025-07-22 14:09:43,Completed,"63236 Parker Bridge, New Coryport, LA 35687",Mobile App
TXN_00003199,CUST_000232,PROD_000423,3,464.11,1392.34,73.28,111.39,4.54,Credit Card,2025-07-22 14:05:47,Completed,"Unit 5528 Box 9931, DPO AA 01705",In-Store
TXN_00003200,CUST_000535,PROD_000263,3,204.39,613.18,32.27,49.05,11.63,Bank Transfer,2025-07-22 14:07:09,Refunded,"2174 Murphy Shore, West Jessica, NJ 67591",Website
TXN_00003201,CUST_000084,PROD_000353,4,258.06,1032.25,21.07,82.58,8.98,Credit Card,2025-07-22 14:08:12,Cancelled,"5226 Banks Extensions Suite 392, Parkerport, DC 23793",Phone
TXN_00003202,CUST_000487,PROD_000208,2,244.63,489.27,25.75,39.14,0.03,PayPal,2025-07-22 14:08:44,Pending,"3088 Dixon Gardens, East Oliviaville, CO 50836",In-Store
TXN_00003203,CUST_000103,PROD_000382,2,119.34,238.68,12.56,19.09,8.42,PayPal,2025-07-22 14:05:53,Pending,"846 Alexandra Burg Suite 200, West Karen, GA 38068",Website
TXN_00003204,CUST_000879,PROD_000355,2,168.18,336.37,37.37,26.91,11.74,Credit Card,2025-07-22 14:07:50,Refunded,"204 Kimberly Bypass Apt. 054, Jeanneborough, PW 68161",Website
TXN_00003205,CUST_000403,PROD_000210,4,80.84,323.35,35.93,25.87,7.07,Credit Card,2025-07-22 14:06:12,Refunded,"56618 Lewis Field Suite 913, Grantmouth, MS 42734",Phone
TXN_00003206,CUST_000196,PROD_000078,3,411.56,1234.68,64.98,98.77,9.95,Credit Card,2025-07-22 14:07:45,Cancelled,"5508 Kemp Walk Apt. 077, North Kimberlyville, GU 74225",Website
TXN_00003207,CUST_000742,PROD_000286,1,27.13,27.13,1.43,2.17,5.69,PayPal,2025-07-22 14:08:44,Pending,"Unit 7034 Box 2519, DPO AA 89980",Website
TXN_00003208,CUST_000336,PROD_000476,3,294.97,884.92,46.58,70.79,0.02,Bank Transfer,2025-07-22 14:05:07,Completed,"3794 Wilson Harbors Suite 524, Lindsayfort, WI 72446",Website
TXN_00003209,CUST_000530,PROD_000454,4,403.69,1614.77,32.95,129.18,0.82,Debit Card,2025-07-22 14:05:18,Refunded,"99530 Hughes Court Suite 937, Ryanshire, AR 66384",In-Store
TXN_00003210,CUST_000089,PROD_000228,1,373.24,373.24,7.62,29.86,6.69,Credit Card,2025-07-22 14:06:06,Pending,"62299 Sara Port Apt. 485, Bakerfort, OK 80318",Website
TXN_00003211,CUST_000631,PROD_000084,5,436.21,2181.06,242.34,174.48,9.44,Credit Card,2025-07-22 14:04:21,Completed,"423 Gregory Course Suite 518, Courtneyview, ND 32933",Phone
TXN_00003212,CUST_000143,PROD_000047,2,396.95,793.91,88.21,63.51,6.03,Debit Card,2025-07-22 14:06:59,Refunded,"430 Andrew Road, Lake Melaniechester, MT 06463",Mobile App
TXN_00003213,CUST_000007,PROD_000462,3,432.41,1297.24,144.14,103.78,12.49,PayPal,2025-07-22 14:10:06,Completed,"820 Melissa Cliff Apt. 361, New Brooke, RI 11246",Website
TXN_00003214,CUST_000573,PROD_000205,4,221.91,887.64,18.12,71.01,2.21,PayPal,2025-07-22 14:06:05,Pending,"PSC 6931, Box 7294, APO AA 57285",Phone
TXN_00003215,CUST_000189,PROD_000385,3,83.71,251.13,5.13,20.09,1.33,Bank Transfer,2025-07-22 14:05:29,Completed,"1371 Johnson Springs, South Nathanielville, MP 42907",Phone
TXN_00003216,CUST_000953,PROD_000285,5,108.52,542.58,11.07,43.41,10.28,Bank Transfer,2025-07-22 14:07:00,Completed,"5465 Martinez Expressway Suite 703, Joshuachester, SC 28890",Mobile App
TXN_00003217,CUST_000353,PROD_000293,4,108.06,432.25,22.75,34.58,6.09,Debit Card,2025-07-22 14:05:23,Completed,"69572 Harper Canyon, Port Jason, MD 06236",Website
TXN_00003218,CUST_000647,PROD_000062,5,210.1,1050.48,116.72,84.04,2.0,Credit Card,2025-07-22 14:07:50,Pending,"9138 Brown Islands, Garcialand, WY 65448",Website
TXN_00003219,CUST_000210,PROD_000117,4,197.03,788.12,41.48,63.05,0.85,Debit Card,2025-07-22 14:04:37,Refunded,"284 Fisher Stream, Lopezberg, AS 06277",Mobile App
TXN_00003220,CUST_000186,PROD_000142,3,89.93,269.8,5.51,21.58,4.21,Debit Card,2025-07-22 14:04:33,Cancelled,"7133 Sophia Via Suite 476, South Melissa, PA 28755",Phone
TXN_00003221,CUST_000276,PROD_000144,2,252.81,505.62,56.18,40.45,9.63,PayPal,2025-07-22 14:04:48,Refunded,"3075 Lisa Route, Hendersonville, MH 34744",Website
TXN_00003222,CUST_000677,PROD_000468,1,110.11,110.11,5.8,8.81,2.68,PayPal,2025-07-22 14:09:38,Pending,"43766 John Mall, Jacksontown, NY 11294",In-Store
TXN_00003223,CUST_000209,PROD_000103,2,204.19,408.39,21.49,32.67,9.86,PayPal,2025-07-22 14:04:58,Pending,"110 Nicholas Vista Apt. 207, West Cherylchester, CA 13847",Phone
TXN_00003224,CUST_000730,PROD_000175,5,189.2,945.99,19.31,75.68,0.28,Credit Card,2025-07-22 14:08:49,Pending,"8667 Sarah Islands, Josephtown, MI 32619",Mobile App
TXN_00003225,CUST_000978,PROD_000440,4,254.94,1019.77,113.31,81.58,5.46,Credit Card,2025-07-22 14:09:40,Pending,"03854 Samuel Circle, Katherinemouth, OK 94151",In-Store
TXN_00003226,CUST_000053,PROD_000072,5,242.62,1213.1,63.85,97.05,6.77,Credit Card,2025-07-22 14:05:07,Pending,"Unit 8872 Box 8743, DPO AE 43844",Phone
TXN_00003227,CUST_000709,PROD_000468,4,104.32,417.28,46.36,33.38,0.01,PayPal,2025-07-22 14:05:47,Pending,"56756 Luna Alley Suite 188, Acevedoville, MS 64909",Phone
TXN_00003228,CUST_000744,PROD_000094,3,171.65,514.94,27.1,41.2,1.99,PayPal,2025-07-22 14:06:18,Completed,"0128 Jaime Ports, Michaelshire, VT 63702",In-Store
TXN_00003229,CUST_000756,PROD_000242,3,13.27,39.8,4.42,3.18,3.33,Bank Transfer,2025-07-22 14:04:21,Cancelled,"409 Robert Knoll, Perezchester, DC 38247",Website
TXN_00003230,CUST_000686,PROD_000323,5,145.82,729.12,14.88,58.33,12.23,PayPal,2025-07-22 14:08:18,Cancelled,"86625 Heather Pine Suite 738, New Jennifer, MI 46187",Website
TXN_00003231,CUST_000334,PROD_000047,2,419.01,838.01,44.11,67.04,13.11,PayPal,2025-07-22 14:06:01,Pending,"3161 Tanya Mountain, Chaseside, NV 18117",Website
TXN_00003232,CUST_000676,PROD_000322,3,409.36,1228.1,136.46,98.25,13.11,Bank Transfer,2025-07-22 14:08:41,Refunded,"1630 Vanessa Island, Kirkborough, MS 78917",Mobile App
TXN_00003233,CUST_000169,PROD_000178,5,10.66,53.31,1.09,4.26,5.54,Bank Transfer,2025-07-22 14:08:42,Refunded,"562 Wood Landing, West Michaelport, NV 74036",Mobile App
TXN_00003234,CUST_000396,PROD_000346,2,370.03,740.06,15.1,59.2,14.41,Debit Card,2025-07-22 14:09:00,Refunded,"028 Vasquez Course, North Aaron, HI 04785",Website
TXN_00003235,CUST_000604,PROD_000179,4,112.33,449.31,23.65,35.94,6.05,Bank Transfer,2025-07-22 14:09:49,Refunded,"396 Mack Trafficway, East Willieside, OH 52843",In-Store
TXN_00003236,CUST_000037,PROD_000147,5,106.16,530.82,10.83,42.47,1.11,PayPal,2025-07-22 14:04:44,Cancelled,"PSC 4629, Box 1486, APO AP 43555",Phone
TXN_00003237,CUST_000981,PROD_000374,2,150.41,300.82,33.42,24.07,2.02,Credit Card,2025-07-22 14:04:52,Cancelled,"PSC 2693, Box 9553, APO AE 06964",Mobile App
TXN_00003238,CUST_000136,PROD_000244,5,411.11,2055.55,41.95,164.44,7.87,Debit Card,2025-07-22 14:09:35,Pending,"003 Cook Lock Apt. 055, Colleenbury, NY 36660",Phone
TXN_00003239,CUST_000763,PROD_000443,5,219.38,1096.92,57.73,87.75,9.3,Credit Card,2025-07-22 14:05:25,Refunded,"43360 Julie Ramp Apt. 101, Kathychester, VA 13090",Phone
TXN_00003240,CUST_000799,PROD_000088,4,41.62,166.46,18.5,13.32,1.09,Bank Transfer,2025-07-22 14:05:38,Refunded,"56077 Tate Rest Suite 332, Ortizborough, OK 95288",Mobile App
TXN_00003241,CUST_000319,PROD_000348,2,306.28,612.56,68.06,49.0,13.39,Bank Transfer,2025-07-22 14:04:57,Pending,"6309 Dillon River Apt. 996, West Chelseaburgh, OK 82485",Mobile App
TXN_00003242,CUST_000152,PROD_000139,2,349.73,699.47,14.27,55.96,4.81,Bank Transfer,2025-07-22 14:05:22,Refunded,"565 Roberts Camp Suite 940, Laneshire, AR 86526",Phone
TXN_00003243,CUST_000856,PROD_000295,4,40.86,163.44,8.6,13.08,6.76,Debit Card,2025-07-22 14:06:28,Cancelled,"685 Dennis Tunnel Suite 297, Millerfurt, MS 18471",Phone
TXN_00003244,CUST_000634,PROD_000295,1,40.86,40.86,2.15,3.27,4.52,Debit Card,2025-07-22 14:09:33,Cancelled,"77915 Cynthia Harbor, Martinezport, AK 81343",Mobile App
TXN_00003245,CUST_000607,PROD_000432,1,432.89,432.89,48.1,34.63,7.85,PayPal,2025-07-22 14:05:54,Pending,"6262 Mark Trace Suite 053, East Kaitlynland, WA 70574",Website
TXN_00003246,CUST_000465,PROD_000284,3,244.14,732.43,81.38,58.59,3.0,Debit Card,2025-07-22 14:10:02,Completed,"2045 Grimes Overpass Suite 580, Pattonport, WI 42304",Mobile App
TXN_00003247,CUST_000727,PROD_000122,2,86.14,172.28,3.52,13.78,6.04,Credit Card,2025-07-22 14:07:45,Completed,"676 Shaw Ridge Suite 458, South Teresa, VA 37296",Website
TXN_00003248,CUST_000513,PROD_000011,3,208.1,624.31,12.74,49.94,4.46,Bank Transfer,2025-07-22 14:07:12,Refunded,"38502 Lisa Ridge, Robertmouth, HI 59280",Mobile App
TXN_00003249,CUST_000359,PROD_000274,5,263.95,1319.74,69.46,105.58,10.87,Credit Card,2025-07-22 14:05:18,Cancelled,"Unit 5122 Box 9462, DPO AE 88175",Mobile App
TXN_00003250,CUST_000717,PROD_000068,1,426.03,426.03,22.42,34.08,13.06,Credit Card,2025-07-22 14:05:01,Pending,"47473 Andrea Villages Apt. 478, Garymouth, ME 40143",In-Store
TXN_00003251,CUST_000644,PROD_000288,1,317.81,317.81,6.49,25.42,0.25,Bank Transfer,2025-07-22 14:04:43,Cancelled,"6254 Kaitlyn Village Apt. 645, Harrisborough, PA 14772",Mobile App
TXN_00003252,CUST_000331,PROD_000128,5,112.11,560.56,11.44,44.84,7.05,Credit Card,2025-07-22 14:04:52,Refunded,"0776 Jamie Light, North Tanyahaven, PW 76300",In-Store
TXN_00003253,CUST_000663,PROD_000452,4,486.99,1947.97,39.75,155.84,4.46,Debit Card,2025-07-22 14:04:29,Cancelled,"USNS Burns, FPO AA 88665",Website
TXN_00003254,CUST_000537,PROD_000312,3,202.5,607.51,31.97,48.6,9.32,Debit Card,2025-07-22 14:07:59,Completed,"5958 Sonia Streets Apt. 902, North Scott, OR 61155",Mobile App
TXN_00003255,CUST_000460,PROD_000453,2,95.0,190.0,3.88,15.2,5.05,Debit Card,2025-07-22 14:09:40,Completed,"17028 Garcia Divide Apt. 593, Hillside, DC 00545",Phone
TXN_00003256,CUST_000378,PROD_000192,4,280.75,1123.0,22.92,89.84,6.42,Credit Card,2025-07-22 14:06:32,Cancelled,"6539 Johnson Inlet, Robinsonchester, CT 01850",Phone
TXN_00003257,CUST_000090,PROD_000390,2,307.4,614.79,12.55,49.18,13.73,Credit Card,2025-07-22 14:07:03,Cancelled,"24754 Jacobs Corners, South Jason, GU 53869",Phone
TXN_00003258,CUST_000111,PROD_000453,5,87.25,436.23,48.47,34.9,1.98,Credit Card,2025-07-22 14:05:44,Completed,"USS Robinson, FPO AA 30876",Phone
TXN_00003259,CUST_000392,PROD_000375,3,324.4,973.21,108.14,77.86,3.69,Credit Card,2025-07-22 14:04:37,Refunded,"USCGC Jones, FPO AA 25860",Phone
TXN_00003260,CUST_000295,PROD_000077,4,277.26,1109.05,22.63,88.72,1.51,Bank Transfer,2025-07-22 14:07:11,Cancelled,"8499 Garcia Haven, North Keith, NM 58030",Phone
TXN_00003261,CUST_000825,PROD_000264,2,227.25,454.5,9.28,36.36,11.37,PayPal,2025-07-22 14:10:13,Completed,"72366 Brown Hills, South Christopherborough, UT 72309",In-Store
TXN_00003262,CUST_000058,PROD_000061,2,32.08,64.16,3.38,5.13,11.93,PayPal,2025-07-22 14:04:39,Refunded,"6856 Hernandez Lane, Port Amanda, IA 30037",In-Store
TXN_00003263,CUST_000498,PROD_000062,1,210.1,210.1,23.34,16.81,10.66,PayPal,2025-07-22 14:04:30,Pending,"84523 Ochoa Shoals Suite 268, Greenfort, AR 15237",Website
TXN_00003264,CUST_000263,PROD_000265,2,410.16,820.32,43.18,65.63,7.23,PayPal,2025-07-22 14:09:14,Refunded,"98196 Julia Curve, Waltersstad, HI 31921",Website
TXN_00003265,CUST_000317,PROD_000029,1,265.87,265.87,29.54,21.27,0.78,Bank Transfer,2025-07-22 14:09:08,Refunded,"7382 Scott Bypass, Lake Tommystad, CO 27705",Mobile App
TXN_00003266,CUST_000791,PROD_000373,2,89.44,178.88,19.88,14.31,1.1,PayPal,2025-07-22 14:04:53,Completed,"8903 Jonathan Knolls Apt. 971, Jonesport, GU 17703",Mobile App
TXN_00003267,CUST_000202,PROD_000098,4,23.81,95.26,1.94,7.62,1.29,Debit Card,2025-07-22 14:04:47,Completed,"837 David Place, North Joshua, IL 32651",Mobile App
TXN_00003268,CUST_000240,PROD_000234,3,313.18,939.55,104.39,75.16,12.5,Credit Card,2025-07-22 14:09:24,Pending,"68277 Richard Ridges Apt. 068, Johnhaven, TX 80349",Phone
TXN_00003269,CUST_000836,PROD_000199,2,58.62,117.23,13.03,9.38,3.15,Credit Card,2025-07-22 14:09:34,Pending,"4247 Susan Via Suite 237, Wallerside, TX 95922",In-Store
TXN_00003270,CUST_000193,PROD_000272,2,31.37,62.74,3.3,5.02,12.16,PayPal,2025-07-22 14:08:09,Cancelled,"641 Derek Field Apt. 030, South Deborah, SD 32191",Phone
TXN_00003271,CUST_000497,PROD_000489,3,317.14,951.42,50.07,76.11,8.25,Credit Card,2025-07-22 14:05:12,Cancelled,"74235 Joseph Lights, Port Justinview, SD 71864",Phone
TXN_00003272,CUST_000138,PROD_000060,4,90.16,360.65,40.07,28.85,0.39,Bank Transfer,2025-07-22 14:06:57,Pending,"72897 White Loaf Suite 722, East Antonio, WV 02468",Mobile App
TXN_00003273,CUST_000060,PROD_000274,3,263.95,791.84,41.68,63.35,14.8,Credit Card,2025-07-22 14:08:31,Refunded,"2353 Hudson Gardens Suite 854, Levyfort, NH 22551",Phone
TXN_00003274,CUST_000963,PROD_000096,3,62.32,186.95,3.82,14.96,1.14,Credit Card,2025-07-22 14:04:27,Refunded,"862 Harry Court Suite 386, Karenchester, NV 31153",Website
TXN_00003275,CUST_000900,PROD_000340,5,207.85,1039.24,21.21,83.14,12.8,PayPal,2025-07-22 14:08:34,Completed,"217 Baker Mission, Victorbury, MN 81007",Phone
TXN_00003276,CUST_000997,PROD_000323,2,133.92,267.84,29.76,21.43,14.42,Debit Card,2025-07-22 14:07:23,Cancelled,"007 April Island, Philipbury, SC 41006",Website
TXN_00003277,CUST_000644,PROD_000345,3,246.22,738.68,15.08,59.09,5.28,Debit Card,2025-07-22 14:09:34,Cancelled,"6254 Kaitlyn Village Apt. 645, Harrisborough, PA 14772",Website
TXN_00003278,CUST_000439,PROD_000474,5,64.27,321.34,16.91,25.71,12.21,PayPal,2025-07-22 14:05:16,Completed,"3034 Natalie Passage Apt. 179, Martinborough, NC 92865",In-Store
TXN_00003279,CUST_000314,PROD_000206,3,37.94,113.8,12.64,9.1,8.17,Credit Card,2025-07-22 14:04:55,Completed,"26861 Adam Station Suite 389, Grahammouth, LA 05723",In-Store
TXN_00003280,CUST_000987,PROD_000326,4,360.94,1443.77,75.99,115.5,3.91,Bank Transfer,2025-07-22 14:10:08,Cancelled,"USCGC Berger, FPO AA 97373",Mobile App
TXN_00003281,CUST_000787,PROD_000041,5,440.61,2203.06,244.78,176.24,10.0,Bank Transfer,2025-07-22 14:04:45,Completed,"9636 Jones Road, Michaelland, TX 93480",Phone
TXN_00003282,CUST_000141,PROD_000289,4,60.77,243.08,4.96,19.45,0.04,PayPal,2025-07-22 14:06:58,Completed,"77780 Young Radial Suite 767, New Carolbury, FM 72242",Mobile App
TXN_00003283,CUST_000350,PROD_000382,1,113.06,113.06,12.56,9.04,10.75,PayPal,2025-07-22 14:04:24,Cancelled,"46358 Madison Spur, Rodgershaven, PR 23869",Website
TXN_00003284,CUST_000590,PROD_000050,5,460.01,2300.04,121.06,184.0,4.14,Credit Card,2025-07-22 14:09:53,Pending,"3992 Emily Port, South David, FL 55378",Mobile App
TXN_00003285,CUST_000778,PROD_000143,2,11.03,22.07,0.45,1.77,1.22,Credit Card,2025-07-22 14:10:11,Pending,"49317 Alexander Bypass, Smithstad, OH 84529",Phone
TXN_00003286,CUST_000414,PROD_000077,4,277.26,1109.05,22.63,88.72,11.53,Credit Card,2025-07-22 14:06:48,Pending,"63248 Mercado Estate Apt. 762, Ramirezview, PA 28569",In-Store
TXN_00003287,CUST_000202,PROD_000144,5,275.28,1376.41,28.09,110.11,8.32,PayPal,2025-07-22 14:05:07,Completed,"837 David Place, North Joshua, IL 32651",Phone
TXN_00003288,CUST_000049,PROD_000308,5,395.7,1978.52,104.13,158.28,8.11,Debit Card,2025-07-22 14:05:37,Refunded,"25787 Catherine Passage, West Sarah, MD 21800",In-Store
TXN_00003289,CUST_000605,PROD_000094,2,162.61,325.22,36.14,26.02,9.12,PayPal,2025-07-22 14:05:35,Completed,"806 Williams Stravenue, Riddleton, PA 22545",Phone
TXN_00003290,CUST_000025,PROD_000473,3,306.89,920.66,48.46,73.65,10.38,Debit Card,2025-07-22 14:07:08,Pending,"17240 Mark Centers Suite 556, East Amanda, OK 89865",Mobile App
TXN_00003291,CUST_000045,PROD_000085,3,401.88,1205.64,24.6,96.45,10.81,Debit Card,2025-07-22 14:04:43,Pending,"114 Key Stravenue, Foxchester, GU 75854",Website
TXN_00003292,CUST_000885,PROD_000058,2,116.57,233.15,12.27,18.65,9.07,Bank Transfer,2025-07-22 14:04:51,Cancelled,"111 Randall Extensions, East Richardton, AZ 80597",In-Store
TXN_00003293,CUST_000072,PROD_000079,1,275.75,275.75,14.51,22.06,7.55,Credit Card,2025-07-22 14:05:11,Refunded,"USNV Perkins, FPO AP 12709",Phone
TXN_00003294,CUST_000281,PROD_000457,1,134.49,134.49,2.74,10.76,7.58,Bank Transfer,2025-07-22 14:05:38,Completed,"11775 Tina Valley, North Rachel, HI 95942",Mobile App
TXN_00003295,CUST_000205,PROD_000099,1,139.07,139.07,7.32,11.13,14.69,Credit Card,2025-07-22 14:08:30,Completed,"Unit 3984 Box 0289, DPO AE 39906",In-Store
TXN_00003296,CUST_000437,PROD_000372,2,385.42,770.85,40.57,61.67,1.18,Debit Card,2025-07-22 14:08:06,Pending,"0405 James River, Ginashire, AZ 04516",Phone
TXN_00003297,CUST_000626,PROD_000394,4,300.78,1203.13,24.55,96.25,1.5,PayPal,2025-07-22 14:07:02,Cancelled,"7553 Vanessa Wells Apt. 737, West Brandymouth, NM 79475",In-Store
TXN_00003298,CUST_000540,PROD_000030,5,157.13,785.67,16.03,62.85,0.71,Debit Card,2025-07-22 14:04:43,Refunded,"3736 Rebecca Square, Harrisfurt, DC 58155",Mobile App
TXN_00003299,CUST_000118,PROD_000003,2,132.35,264.71,29.41,21.18,9.87,Credit Card,2025-07-22 14:08:39,Refunded,"84894 Church Port Suite 357, Mosleytown, NJ 15740",Website
TXN_00003300,CUST_000236,PROD_000415,3,51.2,153.62,8.08,12.29,14.91,Debit Card,2025-07-22 14:05:46,Pending,"87510 Bailey Shoal, North Anna, PR 99207",Website
TXN_00003301,CUST_000443,PROD_000424,3,270.5,811.51,42.71,64.92,3.39,Bank Transfer,2025-07-22 14:07:35,Completed,"049 Brian Streets, North Aprilchester, KS 64665",Phone
TXN_00003302,CUST_000414,PROD_000026,4,16.56,66.25,1.35,5.3,14.28,PayPal,2025-07-22 14:08:12,Cancelled,"63248 Mercado Estate Apt. 762, Ramirezview, PA 28569",In-Store
TXN_00003303,CUST_000345,PROD_000296,4,56.07,224.28,11.8,17.94,10.9,Credit Card,2025-07-22 14:04:34,Pending,"08780 Woods Squares, North Evelyn, CA 94724",Mobile App
TXN_00003304,CUST_000392,PROD_000092,1,312.26,312.26,34.7,24.98,6.66,Credit Card,2025-07-22 14:05:52,Cancelled,"USCGC Jones, FPO AA 25860",Phone
TXN_00003305,CUST_000456,PROD_000249,1,217.66,217.66,4.44,17.41,12.34,PayPal,2025-07-22 14:09:02,Pending,"166 Garcia Light Apt. 237, Stephaniefort, NJ 75345",In-Store
TXN_00003306,CUST_000154,PROD_000038,4,447.41,1789.63,198.85,143.17,13.15,Bank Transfer,2025-07-22 14:04:41,Refunded,"USS Davis, FPO AP 84049",Phone
TXN_00003307,CUST_000548,PROD_000491,2,197.66,395.31,20.81,31.62,13.09,Debit Card,2025-07-22 14:09:14,Pending,"690 Wilkerson Shoal, Simpsonburgh, DE 03771",In-Store
TXN_00003308,CUST_000678,PROD_000146,5,41.58,207.91,10.94,16.63,5.64,Credit Card,2025-07-22 14:08:21,Cancelled,"18914 Elizabeth Rest Apt. 765, Port Jessicafurt, AS 64178",Mobile App
TXN_00003309,CUST_000346,PROD_000113,1,172.8,172.8,9.1,13.82,2.07,Bank Transfer,2025-07-22 14:06:19,Completed,"186 Jessica Gateway, Port Howard, SD 65378",In-Store
TXN_00003310,CUST_000338,PROD_000280,1,264.54,264.54,5.4,21.16,1.95,Bank Transfer,2025-07-22 14:08:58,Refunded,"14843 Brian Loop Apt. 272, South Kristie, SD 55421",Website
TXN_00003311,CUST_000287,PROD_000288,2,317.81,635.63,12.97,50.85,13.6,Bank Transfer,2025-07-22 14:04:17,Completed,"52037 Benton Brooks, Huffview, KY 77602",In-Store
TXN_00003312,CUST_000544,PROD_000382,1,113.06,113.06,12.56,9.04,5.9,Credit Card,2025-07-22 14:07:57,Refunded,"USS Hunter, FPO AE 72377",Phone
TXN_00003313,CUST_000561,PROD_000239,2,398.3,796.59,41.93,63.73,6.51,Credit Card,2025-07-22 14:09:28,Cancelled,"14003 Ellison Mountains, East Danielfort, WA 13464",Website
TXN_00003314,CUST_000731,PROD_000140,2,173.0,346.0,38.44,27.68,10.96,Credit Card,2025-07-22 14:09:14,Refunded,"7285 George Corner Suite 538, Port Andrew, NM 60006",In-Store
TXN_00003315,CUST_000093,PROD_000293,1,108.06,108.06,5.69,8.64,9.36,Credit Card,2025-07-22 14:05:01,Completed,"875 Bruce Ville, West Connor, DC 97614",Mobile App
